10,genetic structure european mudminnow populations throughout species range examined using mitochondrial dna seven microsatellite loci ten mitochondrial haplotypes detected suggesting three lineages likely diverged early middle pleistocene three lineages geographically correspond three drainage including drava system delta system system high genetic diversity observed using mtdna confirmed microsatellite data suggesting existence 14 populations studied area model showed migration rates populations generally low highest drava according inferred relative population splitting times umbra likely spread eastern part species range west also showed highest genetic diversity largest population size reported phylogeny separation european american umbra occurred roughly end late first half 95 highest probability density taking results account appropriate guidelines proposed european mudminnow populations
11,order explain macroscopic radiative behaviour open cell ceramic foam knowledge solid phase distribution space radiative contributions solid phase required solid phase open cell ceramic foam arranged porous skeleton composed interconnected network ligament typically ligaments based assembly grains less compacted exhibit anisotropic geometry concave cross section lateral size one hundred therefore ligaments likely absorb scatter thermal radiation framework explains experimental investigations scale must developed extract accurate radiative properties regardless shape size ligaments support development 3d numerical investigation radiative intensity propagation real world ligament beforehand scanned x ray presented paper radiative transfer equation applied resulting volume solved combining discrete ordinate method upwind numerical scheme particular attention paid propose improved procedure based ordinate parallelization aim reach fast convergence towards end article present effects played local radiative properties three ceramic materials carbide often used designing open cell refractory ceramic c 2017 elsevier ltd rights reserved
12,work focuses subthreshold design ultra low voltage low power operational amplifiers well defined procedure systematic design subthreshold operational amplifiers introduced design two stage amplifier fabricated 018 mu complementary process presented op amp operates transistors subthreshold region achieves dc gain gain bandwidth product active area chip approximate experimental results demonstrate well designed subthreshold op amps attractive solution implement energy efficient applications modern portable electronic systems comparative analysis low voltage low power op amp designs available literature highlights subthreshold op amps designed according proposed design procedure achieve better trade among speed power load capacitance copyright c 2013 john wiley sons ltd
13,effective initial sampling plays important role capturing key details energy surfaces multi component phases purposes accurate convergence toward global minimum energy configuration given system shown using appropriate statistical distribution sampling methods compare well standard uniform technique moreover combination random sampling uniform grid points maintaining sampling performance equilibrium calculations system significantly increases performance 2017 elsevier bv rights reserved
14,united states young black men sex men single largest burden hiv aids epidemic whether hiv positive men population practice relatively safer sex hiv negative counterparts recently investigated purpose study compare selected sexual risk behaviors ybmsm hiv positive hiv negative counterparts geographic location southern us convenience sample 600 ybmsm completed private area clinic dedicated sexual health 16 sexual risk behaviors compared men hiv positive hiv negative time bivariate associations tested regression models adjusted age main male sex partner sample hiv positive study enrollment remarkably differences sexual risk behaviors observed hiv positive men less likely report recent sex woman p 003 likely report recent sex persons known hiv positive p 001 16 assessed outcome measures two significant findings represented significant differences adjusted analyses ybmsm residing southern us may experience high levels hiv exposure risk risk exposing others hiv particularly urgent need exists improve hiv prevention efforts hiv positive ybmsm
15,given compact manifold riemannian manifold n bounded geometry consider manifold n immersions n subset imm n immersions property metric mu first show elements imm form splitting submanifold submanifold consider connection various natural metrics write equation show local well posedness many cases question natural generalization corresponding well posedness question group importance fluid mechanics c 2016 elsevier bv rights reserved
16,hostile attribution bias eg tendency interpret intention others hostile ambiguous social associated impulsive aggression adults results mixed complete sequence hostile inferential processes leading aggression investigated yet goal event related brain potentials erps study track neural activity associated violation expectations hostile versus nonhostile intentions aggressive nonaggressive individuals examine neural activity relates self reported hostile attributional bias impulsive aggression real life end scenarios hostile versus nonhostile social context followed character ambiguous aversive behavior presented readers erps critical words specified hostile versus nonhostile intent behind behavior analysed thirty seven aggressive fifty nonaggressive individuals participated study presentation critical word violated hostile expectation caused response significantly larger aggressive nonaggressive individuals results also showed enhanced late positive component aggressive individuals hostile intention scenarios took place nonhostile context associated impulsive aggression real life even controlled effect self reported hostile attributional bias hostile expectancy violation paradigm evaluated study represents promising tool investigate relationship online processing hostile intent others impulsive aggression aggr behav 2017 c 2016 wiley periodicals inc
17,man minor urgency frequency day reveals benign prostate started daytime symptoms resolve however still nocturia x lifestyle modifications decrease fluid consumption including caffeine improvement nocturia normal evident visual obstruction normal pvr 40 ml neck sleeping urge void bothersome
18,harmonic response interaction unified power flow controller electrical network presented paper upfc model harmonic studies model incorporates basic operating characteristics existing fundamental frequency upfc models offer active reactive power regions however harmonic model offers richer information harmonic distortion regions upfc model given form equivalent impedance connected ac system perform harmonic propagation resonance prediction analysis resorting modularity upfc model obtained connection two voltage source converters ac system model used study harmonic response upfc interaction transmission lines copyright c 2014 john wiley sons ltd
19,twenty three str loci ii included next generation powerplex r y23 system first investigated 311 unrelated healthy male individuals yi minority population residing yi autonomous prefecture sichuan china total 179 alleles 297 haplotypes discovered yi group total 285 haplotypes among unique remaining 12 haplotypes observed two three individuals haplotype discrimination capacity haplotype diversity respectively genetic diversity ranged population comparisons yi minority group 10 asian meta populations comprising 58 individual populations performed multidimensional scaling plots phylogenetic analyses demonstrated genetic structure chinese yi ethnicity extremely different compared taiwan indigenous among 10 asian meta populations additionally genetic structure resemblance yi group obtained geographically close population han similar language family groups besides study demonstrated powerplex r y23 system high polymorphism chinese yi ethnic population high power forensic purposes population data 23 str obtained yi ethnic population enriched chinese ethnic genetic information
20,thought disorder td long associated schizophrenia sz widely recognized symptom mania psychotic disorders well previous studies suggested td found clinically unaffected relatives sz bipolar probands qualitatively similar found probands examine quantitative measures td optimize distinction patients diagnoses sz bipolar disorder psychotic features bp controls nc addition investigate whether td measures also distinguish respective clinically unaffected relatives controls well find deviant significantly associated sz co familial clinically unaffected dissociated co familial bp disorder contrast combinatory thinking associated psychosis aggregate either group relatives results provide support usefulness td identifying potential carriers genes turn enhancing power genetic analyses findings also suggest refinement td phenotype may needed order suitable use genetic studies bipolar disorder
21,objective determine frequency thyroid dysfunction patients menstrual disturbances patients methods multidisciplinary case series study six months conducted 2016 june 2016 pakistan ladies menstrual disturbances evaluated thyroid dysfunction screen serum tsh level data collected analyzed spss 16 frequency percentages calculated results total fifty ladies menstrual disturbances recruited screened serum thyroid hormone levels means age sd whole population frequency thyroid dysfunction 40 80 hypothyroidism predominant disorder 25 50 common menstrual disturbances observed 15 20 respectively conclusion thyroid dysfunction taken important etiological factor menstrual abnormalities
22,aim investigate prevalence risk temporomandibular disorders patients irritable bowel syndrome ibs including constipation diarrhoea compared general population methods january 2014 december 2015 enrolled consecutively adult patients diagnosed ibs outpatient clinic university healthy controls hc without ibs enrollment analyzed patients presence according research diagnostic criteria tmd results enrolled 91 ibs patients 30 ibs c 38 57 hc study found higher risk tmd 341 95 ci compared hc risk tmd independent multiple regression analysis showed facial pain positively related abdominal pain higher level depression conclusion ibs patients three times greater risk tmd compared hc risk tmd similar different ibs subtypes ibs patients also fulfilled criteria tmd seem share along chronic facial abdominal pain significant co occurrence psychiatric disorders female
23,introduction determination amount body fat carried methods different levels sensitivity specificity clinical practicality cost absorptiometry dual energy x ray absorptiometry dxa considered gold standard method quantification fat high costs requires longer running time compared objective evaluate correlation methods estimate central fat adult living hiv aids methods cross sectional study convenience individuals diagnosed hiv started antiretroviral treatment collected anthropometric information weight height waist circumference abdominal amount central fat according information dxa results estimate central fat using anthropometric information developed mathematical equations three dxa coefficients models equal 055 conclusion anthropometric measurements used estimate amount central fat easy measurement clinical practicality suggest central fat monitoring included clinical treatment protocol thus contributing diagnosis prevention metabolic changes
24,background child maltreatment severe long term consequences children health development wellbeing despite provision child protection education programs many countries rigorously evaluated determine effectiveness describe design multi site gold standard evaluation australian school based child protection education program intervention developed agency comprises 5 sessions delivered first grade students aged years regular classrooms incorporates common attributes effective programs identified literature australian education curriculum cluster randomised controlled trial rct learn safe friends tm conducted children approximately 72 first grade classrooms 24 primary schools three state regions period 2 years entire schools randomised using computer generated list random numbers intervention control conditions prevent contamination effects across students classes data collected baseline immediately intervention 6 outcome blinded group membership primary outcomes assessed children knowledge program intentions use program knowledge skills actual use program material simulated anxiety arising program participation secondary outcomes include parent discussion monitor parent observations children use program materials satisfaction program parental stress process evaluation conducted concurrently assess program performance discussion addresses shortcomings previous studies methodologically extends research area prevent providing longer term outcome assessment previous study examining degree discuss intervention content children assessing potential effects family child demographic testing vivo measure assess children ability discriminate situations trusted adults testing enhancements existing measures establish greater internal consistency
25,radiological features alone allow discrimination accidental paediatric long bone fractures sustained child abuse therefore clinical need elucidate mechanisms behind fracture provide forensic biomechanical tool vulnerable child four point bending torsional loading tests conducted one strain rate first time immature bone using alignment system characterise structural behaviour strain rates bones linearly point fracture cases transverse oblique spiral fracture patterns consistently reproduced results showed significant difference bending stiffness transverse oblique fractures four point bending torsional loading spiral fractures produced cases significant difference energy fracture multiple fractures seen bones failed higher stress torque loading types demonstrates differentiation fracture patterns different strain rates first time immature bones may used match case history given child fracture produced
26,study exponential behaviour following abstract nonlinear stochastic evolution equation partial derivative f sigma sigma multiplicative white noise time spatial correlation applications concrete models fluid mechanics also given
27,propose simulation based analog equivalence boundary search methodology high level simulink models low level hspice counterparts equivalence high low level designs determined comparing set predefined performance parameters measured simulation models methodology investigates search space obtain boundary input parameters models equivalent performance parameters build optimization problem error percentage performance parameters models less specified threshold defined success criteria problem input parameters determined utilizing evolutionary computation end optimization border equivalence models found input parameters satisfying success criteria demonstrate validity approach three designs inverter operational amplifier buck converter approach proves efficient tool finding equivalence boundary analog circuits models c 2016 elsevier bv rights reserved
28,examined association nostalgia proneness prejudice four correlational studies assessed nostalgia proneness empathy motivation control prejudiced reactions blatant well subtle prejudice expression prone nostalgia participants likely motivated control prejudice studies motivation control prejudice mediated relation nostalgia proneness reduced prejudice expression studies 2 4 finally stronger motivation control prejudice subsequent prejudice expression reduction mediated empathy accompanied higher levels nostalgia proneness studies nostalgia implications intergroup perception specifically attitudes c 2017 elsevier ltd rights reserved
29,calcium oxide essential compound application catalyst effective toxic gases research cao nanoparticles nps prepared via simple green synthesis method room temperature samples characterized x ray diffraction xrd scanning electron microscopy sem transmission electron microscopy sem images showed calcium oxide nanoparticles nps nanoscale morphology tem images illustrated produced cao nanoparticle particles mean particle diameter 100 nm length 500 nm prepared cao nps tested antimicrobial activity overall studies indicated method could used production cao nps large scale cheap convenient way without using surfactant organic medium complicated instrumental procedure bioactive nanoparticles also inhibit biofilm formation may future applications cheap antimicrobial drug skin care products biomedical applications
30,emission cerium oxide nanoparticles diesel engines using cerium compounds catalyst lower diesel exhaust particles health concern previously shown ceo2 induced pulmonary inflammation lung fibrosis objective present study investigate modification fibroblast function role epithelial mesenchymal transition emt fibrosis male sprague dawley rats exposed ceo2 7 mg kg single instillation sacrificed various times post exposure results show 28 days ceo2 35 mg kg exposure lung fibrosis evidenced increased soluble collagen lavage fluid elevated content lung tissues enhanced red staining collagen lung tissue lung fibroblasts alveolar type ii cells isolated ceo2 exposed rats 28 days post exposure demonstrated decreasing proliferation rate compare controls ceo2 exposure cytotoxic altered cell function demonstrated fibroblast apoptosis aggregation atii cell hypertrophy hyperplasia increased surfactant presence stress fibers expressed muscle actin sma ceo2 exposed fibroblasts atii cells significantly increased compared control analysis demonstrated co localization tgf beta alpha sma protein c atii cells results demonstrate ceo2 exposure affects fibroblast function induces emt atii cells play role lung fibrosis findings suggest potential adverse health effects response ceo2 nanoparticle exposure c 2017 elsevier inc rights reserved
31,modern environmental awareness leads human metabolism stressed huge number chemical substances generally background exposures consisting predominantly natural partly industrial well life style sources tolerated without adverse effects pesticides chemicals intentionally introduced environment become modern agriculture well indoor pest control residues therefore attracting concern majority pesticides neither occupational environmental medical risk evaluations far available therefore moment occupational well environmental supported preventive concept may achieved binding instructions upon experience guide values developed assessment individual risk handling pesticides occupational environmental pesticide prophylaxis ubiquitous background exposure levels consideration individual susceptibility factors recommended biological tolerance guide values suitability guide values concept pesticides demonstrated determining background exposure biomarkers susceptibility 250 persons well occupationally exposed persons result significant dependence health fidelity background exposure profile individual polymorphism key enzymes observed especially cumulative substances metabolites macromolecules like hsa hb turned sensitive markers capacity individual metabolic rate pesticides observed susceptibility adverse effects depends variability individual metabolic rates scientific evaluation official biological tolerance values pesticides carried risk prophylaxis assessment individual tolerable stress strain pesticides synergism background exposure life style factors biomarkers specific susceptibility may examined monitoring polymorphism marked individual metabolic rate monitoring surveillance pesticide exposures mainly introduced recommendation tolerable biological values reference value concept concept essential contribution objective risk discussion regard individual stress strain profiles environmental exposure scenarios c 1999 elsevier science ireland ltd rights reserved
32,although abundant research documented positive interpersonal outcomes perspective taking growing body evidence indicates perspective taking also induce negative interpersonal words backfires aim integrating seemingly contradictory findings suggesting perspective taking backfires causes perspective taking individual feel threatened threat emerge act perspective taking target perspective taking perceived different self adopting another perspective creates potential negative self evaluation furthermore threat may emerge perspective taking successfully creates perceptions overlap overlapping characteristics potentially threatening characteristics target theoretical model predictions conditions perspective taking linked may backfire
33,mesenchymal stem cells known regulated number environmental factors including local oxygen levels hypothesis study response mscs hypoxia dependent physical chemical characteristics substrate used objective study explore different modifications pcl scaffolds influenced response mscs hypoxia pcl acid r bg scaffolds seeded mscs derived bone marrow cultured 35 days low oxygen conditions resulting biochemical properties msc construct assessed low oxygen tension positive effect cell proliferation macromolecules biosynthesis furthermore hypoxia enhanced distribution collagen deposition scaffold hand mscs displayed certain material dependent responses hypoxia low oxygen tension positive effect cell proliferation bg ha scaffolds positive effect synthesis pcl ha scaffolds conclusion hypoxia increased cell viability expression chondrogenic markers cell response modulated type scaffold used c 2017 wiley periodicals inc
34,objective examine variation long acting reversible contraception use source birth control services design cross sectional study setting applicable patient sexually active women received contraceptive services past 12 months neither pregnant trying become pregnant sterilized partners sterilized intervention three multinomial logistic regression models assessed relationship source services larc use controlling covariates odds larc use compared larc nonuse high efficacy use low efficacy use main outcome measure reported larc method use result statistically significant difference larc use women receiving services community public health clinics women receiving services private clinics women receiving care family planning clinics lower odds larc use versus larc nonuse odds ratio 95 confidence interval ci versus high efficacy method use 95 ci versus low efficacy method use 95 ci compared receiving services private clinics conclusion women receiving care family planning clinics lower odds larc use compared receiving care private doctor office health maintenance organization facility c 2016 american society reproductive medicine
35,background hcv genotyping remains critical tool guiding initiation therapy selecting appropriate treatment regimen current commercial genotyping assays may difficulty identifying 1a 1b genotype 6 objective evaluate concordance identifying 1a 1b genotype 6 two methods plus assay core ns5b sequencing study design study included plasma serum samples previously genotyped core ns5b sequencing 25 samples also previously tested hcv gt ii research use assay yielded ambiguous results remaining 211 samples routine genotype 1 genotype 6 genotypes obtained sequence data determined using hcv sequence analysis tool ncbi database results agreement plus assay core ns5b sequencing genotype 1 samples 958 96 95 agreement la lb samples respectively plus results agreed core ns5b sequencing 83 unselected genotype 6 samples remaining seven plus assay among 25 samples ambiguous gt ii results 15 concordant plus core ns5b sequencing nine detected plus one sample internal control failure conclusions plus assay automated method identifies la lb genotype 6 good agreement core ns5b sequencing aid resolution certain genotype samples ambiguous gt ii results c 2017 elsevier bv rights reserved
36,aspect ratio plot strongly influence perception trends data arc length based aspect ratio selection al demonstrated many empirical advantages previous methods however still clear method works paper attempt unravel exploring mathematical foundation first explain rationale method parameterization invariant follow rationale extend previous methods parameterization invariant propose maximizing weighted local curvature parameterization invariant form local orientation resolution reveal theoretical connection average slope resultant vector furthermore establish mathematical connection al 45 degrees derive upper lower bounds average absolute slopes finally conduct quantitative comparison understanding aspect ratio selection methods three aspects 1 showing al rv always perform similarly ms 2 demonstrating advantages robustness rv 3 providing previous methods produce poor results works well
37,relationship orientation small scale irregularity anisotropy plane perpendicular geomagnetic field direction plasma convection f region investigated anisotropy obtained fitting theoretical expectations amplitude satellite radio signals actual measurements information plasma convection provided joint observations zone polar considered shown irregularity anisotropy quite well direction plasma convection best agreement events convection patterns
38,geosynthetics reinforced soil walls constructed weak grounds may change horizontal earth pressure deformation wall facing however studies done literature measure analyze horizontal external deformation behavior grs walls constructed soft grounds long period time present study describes external deformation behavior grs walls observed 12 year long term performance horizontal deformation grs walls shows passive behavior along one third wall height top going active behavior rest wall height even geogrid nonwoven geotextiles exposed directly sunlight span 12 years functioned well wall facing therefore geosynthetic reinforcement material strong enough resist ultraviolet rays
39,introduction present demographic differences across reflux disease spectrum uk district general hospital patients methods data prospectively collected 37 years endoscopy patients categorized erosive reflux disease analysis 1 comparison eo bo ner 1977 2001 database gord without bo closed analysis 2 demographic differences adenocarcinoma total bo population diagnosed results gord 1977 2001 n 11 sex male predominance eo bo male female ratios 181 165 087 respectively p 00001 mean age presentation eo 54 years bo 62 years ner 50 years women older men 10 7 6 years respectively bo prevalent oac male female ratio 41 p 00001 incident oac male female ratio 35 p 00001 among bo men developed oac 3 vs within sex proportion oac higher among men vs oac diagnosis women slightly significantly older vs years p conclusion two views may explain findings first women either reflux reduced mucosal sensitivity hence reflux remains silent longer alternatively women develop reflux later protected longer developing gord complications early evidence emerging female sex hormones may indeed protective role gord reproductive period suggest reflux consequences may example conferred copyright c 2017 wolters kluwer health inc rights reserved
40,regions lacking socio economic data pairing satellite imagery participatory information essential accurate change assessments village scale new guinea compare swidden lulc classifications using remote sensing analyses alone analyses combine participatory information remotely sensed data participatory remote sensing prs methods include participatory mapping household surveys validation image analysis combination remotely sensed data classifications swidden area made using remote sensing analysis show swidden areas average two half times larger land managers reported 1999 2011 classifications made using remote sensing analysis homogeneous lack discrimination among swidden plots land vegetation information derived prs methods allows us remote sensing analysis result swidden areas similar actual swidden area found conclude prs methods needed understand swidden system lulc
41,chinese agriculture developing fast towards industrial food production systems discharge wastewater rivers result nutrient export rivers increasing resulting coastal water pollution developed model assess river inputs nutrients seas china marina quantifies river export nutrients source scale function human activities land marina version china global export model improved approach nutrient losses animal production population use model quantify dissolved inorganic organic nitrogen n phosphorus p export six large rivers draining bohai gulf yellow sea south china sea 1970 2000 2050 addressed uncertainties marina nutrient model 1970 2000 river export dissolved n p increased factor depending sea nutrient form thus risk coastal eutrophication increased direct losses manure rivers contribute nutrient inputs bohai gulf nutrient inputs seas 2000 sewage important source dissolved inorganic p synthetic dissolved inorganic n half nutrients exported yangtze rivers originated human activities downstream middlestream sub basins yellow river exported 70 dissolved inorganic n p downstream sub basins dissolved organic n p middlestream sub basins rivers draining bohai gulf drier thus transport fewer nutrients future calculate increases river export nutrients marina nutrient model quantifies main sources coastal water pollution sub basins information contribute formulation effective management options reduce nutrient pollution chinese seas future c 2016 authors published elsevier b v
42,fungal infection extremely rare etiology exit site tunnel infection patients continuous ambulatory peritoneal dialysis capd data available regarding choice antifungals duration therapy removal catheter guidelines pertaining reinsertion capd catheter following fungal exit site tunnel infection case report highlights candida albicans rare cause exit site tunnel infection capd catheter catheter removed patient received appropriate antifungal therapy followed reinsertion capd catheter capd
43,study examined association cognitive vulnerability factors seasonality students n classified based seasonal pattern assessment questionnaire experiencing moderate n 26 mild n seasonality low seasonality controls n 30 completed explicit ie dysfunctional attitudes automatic negative thoughts seasonal attitudes implicit ie implicit associations test measures cognitive vulnerability one winter one assessment relative low mild seasonality participants participants endorsed automatic thoughts rumination winter dysfunctional attitudes across seasons mild seasonality participants endorsed maladaptive seasonal attitudes low seasonality participants groups demonstrated increased dysfunctional attitudes automatic thoughts rumination stronger implicit associations light dark winter findings support possible cognitive mechanism winter depression onset maintenance unique individuals moderate opposed mild seasonality
44,enable efficiency stream processing evaluation query usually performed bounded parts streams ie processing windows streams avoid inefficient already evaluated parts stream respect query incremental evaluation strategies applied ie query results obtained incrementally result set preceding processing state without input buffers method highly efficient comes cost maintain processing state trivial may performance advantages incremental evaluation strategy context rdf streams problem aggravated evolution structure rdf graphs time application implementation approaches eg using relational technologies storing data processing states significant performance drawbacks graph based query patterns address performance problems paper proposes set novel data structures coupled incremental evaluation algorithms outperform counterparts relational stream processing systems claim demonstrated extensive experimental results simulated real datasets c 2016 elsevier bv rights reserved
45,trace elements vital human health study aim establish reference intervals evaluate relationships among ca fe cu mg zn children methodswe collected blood samples children aged years china concentrations elements determined absorption method used establish reference intervals differences concentrations statistically significant elements except fe strong positive negative correlations age fe r p 0001 zn r p age ca r p 0001 cu r p 0001 respectively correlations r similar p 0001 r similar p 0001 r similar 0471 p 0001 strongest compared others multivariable linear regression adjusted confounding factors associations strongest per concentration increase fe caused zn mg increasing 95 ci p 0001 95 ci p 0001 respectively reference intervals ca fe cu mg zn children established correlations quite complex works needed illuminate relationships impacts children health
46,objective identify factors associated treatment modality selection acoustic study design prospective observational study setting tertiary care neurotology clinic patients data prospectively collected patients initially presenting tertiary care neurotology clinic 2013 2016 patients magnetic resonance imaging mri demographic psychometric data excluded analysis demographic information clinical symptoms tumor characteristics psychometric data collected determine factors associated undergoing acoustic neuroma surgical resection using univariate multiple logistic regression analysis main outcome measure decision pursue acoustic neuroma surgical resection versus active surveillance results total 216 patients acoustic neuroma mean age 55 years 58 women included eight patients pursued surgical resection 118 patients pursued active surveillance surgical treatment significantly associated patient age less 65 higher grade tumors growing tumors larger volume tumors lower word discrimination scores class hearing headache presenting symptoms higher number total symptoms higher headache severity scores p 005 significant association surgical intervention preoperative quality life depression self esteem scores multiple logistic regression analysis likelihood undergoing surgical resection significantly decreased patients older age 65 odds ratio 019 increased patients medium moderately large large grade tumors tumor growth present class hearing higher headache severity scores 103 95 confidence interval ci likelihood undergoing surgical resection completely predictive giant grade tumors significant small grade tumors class b c hearing conclusions acoustic neuroma patients larger tumors growing tumors significant hearing loss worse headaches likely pursue surgical resection rather active surveillance psychological factors quality life depression self esteem seem influence decision making patient population
